Date,Country_Region,positive,active,hospitalized,hospitalizedCurr,recovered,death,total_tested,daily_tested,daily_positive
2020-08-11,New Zealand,1579,26,NA,0,1531,22,497096,4164,9
2020-08-11,Singapore,60447,10292,NA,5198,50128,27,1610906,17066,170
2020-08-11,Slovakia,2690,775,NA,NA,1884,31,284111,3131,75
2020-08-12,Armenia,41023,6317,NA,6079,33897,809,180536,1465,229
2020-08-12,Bangladesh,266498,109896,NA,NA,153089,3513,1302739,14751,2995
2020-08-12,Canada,120829,4675,NA,NA,107148,9006,4581083,39336,423
2020-08-12,Costa Rica,25303,16851,NA,371,8189,263,110817,1998,679
2020-08-12,Italy,251713,13791,NA,832,202697,35225,7369576,52658,476
2020-08-12,Lithuania,2309,545,NA,NA,1683,81,561555,3898,26
2020-08-12,New Zealand,1589,36,NA,1,1531,22,503074,5978,10
2020-08-12,Slovakia,2739,769,NA,NA,1939,31,286852,2741,49
2020-08-13,Armenia,41299,6321,NA,6082,34164,814,182001,1465,276
2020-08-13,Bangladesh,269115,110687,NA,NA,154871,3557,1315901,13162,2617
2020-08-13,Canada,121234,4666,NA,NA,107553,9015,4635105,54022,405
2020-08-13,Costa Rica,26129,17445,NA,369,8412,272,112960,2143,826
2020-08-13,Italy,252235,14081,NA,841,202923,35231,7420764,51188,522
2020-08-13,Lithuania,2330,560,NA,NA,1689,81,565782,4227,21
2020-08-13,New Zealand,1602,49,NA,1,1531,22,518727,15653,13
2020-08-13,Slovakia,2801,826,NA,NA,1944,31,289590,2738,62
2020-08-14,Armenia,41495,6194,NA,5952,34484,817,183828,1827,196
2020-08-14,Bangladesh,271881,111667,NA,NA,156623,3591,1328754,12853,2766
2020-08-14,Canada,121652,4690,NA,NA,107942,9020,4685663,50558,418
2020-08-14,Costa Rica,26931,17865,NA,373,8785,281,115444,2484,802
2020-08-14,Italy,252809,14249,NA,827,203326,35234,7467487,46723,574
2020-08-14,Lithuania,2352,580,NA,NA,1691,81,570657,4875,22
2020-08-14,New Zealand,1609,56,NA,1,1531,22,542105,23378,7
2020-08-14,Slovakia,2855,855,NA,NA,1969,31,292825,3235,54
2020-08-15,Armenia,41663,6261,NA,6018,34584,818,185349,1521,168
2020-08-15,Bangladesh,274525,113265,NA,NA,157635,3625,1341645,12891,2644
2020-08-15,Canada,121889,4648,NA,NA,108217,9024,4741146,55483,237
2020-08-15,Costa Rica,27737,18436,NA,369,9010,291,117914,2470,806
2020-08-15,Italy,253438,14406,NA,819,203640,35392,7520610,53123,629
2020-08-15,Lithuania,2386,601,NA,NA,1704,81,576248,5591,34
2020-08-15,New Zealand,1622,69,NA,3,1531,22,566096,23991,13
2020-08-15,Slovakia,2902,902,NA,NA,1969,31,294838,2013,47
2020-08-16,Armenia,41701,6222,NA,5978,34655,824,185633,284,38
2020-08-16,Bangladesh,276549,113942,NA,NA,158950,3657,1351663,10018,2024
2020-08-16,Canada,122087,4577,NA,NA,108484,9026,4778360,37214,198
2020-08-16,Costa Rica,28465,19109,NA,380,9062,294,120435,2521,728
2020-08-16,Italy,253915,14733,NA,843,203786,35396,7557417,36807,477
2020-08-16,Lithuania,2416,630,NA,NA,1705,81,578700,2452,30
2020-08-16,New Zealand,1631,78,NA,5,1531,22,591101,25005,9
2020-08-16,Slovakia,2907,907,NA,NA,1969,31,295319,481,5
2020-08-17,Armenia,41846,6032,NA,5787,34982,832,186700,1067,145
2020-08-17,Bangladesh,279144,116500,NA,NA,158950,3694,1364186,12523,2595
2020-08-17,Canada,122872,4781,NA,NA,109059,9032,4840043,61683,785
2020-08-17,Costa Rica,29084,19547,NA,397,9233,304,122134,1699,619
2020-08-17,Italy,254235,14867,NA,868,203968,35400,7588083,30666,320
2020-08-17,Lithuania,2436,650,NA,NA,1705,81,580453,1753,20
2020-08-17,New Zealand,1643,90,NA,6,1531,22,609537,18436,12
2020-08-17,Slovakia,2922,911,NA,NA,1980,31,296902,1583,15
2020-08-18,Armenia,42056,5997,NA,5748,35226,833,188606,1906,210
2020-08-18,Bangladesh,282344,115779,NA,NA,162825,3740,1378820,14634,3200
2020-08-18,Canada,123154,4753,NA,NA,109357,9044,4880172,40129,282
2020-08-18,Costa Rica,29643,19867,NA,413,9462,314,123223,1089,559
2020-08-18,Italy,254636,15089,NA,901,204142,35405,7642059,53976,401
2020-08-18,Lithuania,2474,660,NA,NA,1733,81,584641,4188,38
2020-08-18,New Zealand,1649,96,NA,5,1531,22,632236,22699,6
2020-08-18,Slovakia,3022,992,NA,NA,1997,33,300586,3684,100
2020-08-19,Armenia,42319,6007,NA,5756,35476,836,190599,1993,263
2020-08-19,Bangladesh,285091,115572,NA,NA,165738,3781,1393498,14678,2747
2020-08-19,Canada,123490,4619,NA,NA,109822,9049,4925446,45274,336
2020-08-19,Costa Rica,30409,20428,NA,412,9660,321,124854,1631,766
2020-08-19,Italy,255278,15360,NA,932,204506,35412,7713154,71095,642
2020-08-19,Lithuania,2496,676,NA,NA,1739,81,589505,4864,22
2020-08-19,New Zealand,1654,101,NA,6,1531,22,649834,17598,5
2020-08-19,Slovakia,3102,1055,NA,NA,2014,33,304021,3435,80
2020-08-20,Armenia,42477,5942,NA,5689,35693,842,192238,1639,158
2020-08-20,Bangladesh,287959,115146,NA,NA,168991,3822,1407557,14059,2868
2020-08-20,Canada,123873,4531,NA,NA,110288,9054,4974215,48769,383
2020-08-20,Costa Rica,31075,20803,NA,410,9939,333,126337,1483,666
2020-08-20,Italy,256118,16014,NA,951,204686,35418,7790596,77442,840
2020-08-20,Lithuania,2528,700,NA,NA,1747,81,594478,4973,32
2020-08-20,New Zealand,1665,105,NA,9,1538,22,664496,14662,11
2020-08-20,Slovakia,3225,1147,NA,NA,2045,33,307266,3245,123
2020-08-21,Armenia,42616,5859,NA,5605,35907,850,193732,1494,139
2020-08-21,Bangladesh,290360,113884,NA,NA,172615,3861,1420500,12943,2401
2020-08-21,Canada,124372,4660,NA,NA,110648,9064,5034059,59844,499
2020-08-21,Costa Rica,32134,21635,NA,403,10159,340,128308,1971,1059
2020-08-21,Italy,257065,16678,NA,988,204960,35427,7862592,71996,947
2020-08-21,Lithuania,2564,726,NA,NA,1755,83,599513,5035,36
2020-08-21,New Zealand,1671,111,NA,9,1538,22,676505,12009,6
2020-08-21,Slovakia,3316,1136,NA,NA,2147,33,311099,3833,91
2020-08-22,Armenia,42792,5949,NA,5694,35991,852,195233,1501,176
2020-08-22,Bangladesh,292625,113151,NA,NA,175567,3907,1431865,11365,2265
2020-08-22,Canada,124629,4680,NA,NA,110878,9071,5076734,42675,257
2020-08-22,Costa Rica,33084,22364,NA,386,10372,348,130867,2559,950
2020-08-22,Italy,258136,17503,NA,988,205203,35430,7940266,77674,1071
2020-08-22,Lithuania,2594,744,NA,NA,1766,84,604689,5176,30
2020-08-22,New Zealand,1674,114,NA,9,1538,22,683776,7271,3
2020-08-22,Slovakia,3356,1175,NA,NA,2148,33,312822,1723,40
2020-08-23,Armenia,42825,5922,NA,5666,36049,854,195613,380,33
2020-08-23,Bangladesh,294598,111566,NA,NA,179091,3941,1442666,10801,1973
2020-08-23,Canada,124896,4711,NA,NA,111112,9073,5115490,38756,267
2020-08-23,Costa Rica,33820,22947,NA,405,10518,355,133005,2138,736
2020-08-23,Italy,259345,18438,NA,1040,205470,35437,8007637,67371,1209
2020-08-23,Lithuania,2635,785,NA,NA,1766,84,607132,2443,41
2020-08-23,New Zealand,1683,123,NA,10,1538,22,688253,4477,9
2020-08-23,Slovakia,3424,1238,NA,NA,2153,33,313751,929,68
2020-08-24,Armenia,42936,5603,NA,5343,36475,858,196912,1299,111
2020-08-24,Bangladesh,297083,110267,NA,NA,182875,3941,1456048,13382,2485
2020-08-24,Canada,125647,4870,NA,NA,111694,9083,5169166,53676,751
2020-08-24,Costa Rica,34463,21343,NA,414,12758,362,134812,1807,643
2020-08-24,Italy,260298,19195,NA,1110,205662,35441,8053551,45914,953
2020-08-24,Lithuania,2673,822,NA,NA,1766,85,608767,1635,38
2020-08-24,New Zealand,1690,129,NA,9,1539,22,692447,4194,7
2020-08-24,Slovakia,3452,1252,NA,NA,2167,33,315854,2103,28
2020-08-25,Armenia,43067,5480,NA,5216,36726,861,198608,1696,131
2020-08-25,Bangladesh,299628,108844,NA,NA,186756,4028,1470201,14153,2545
2020-08-25,Canada,125969,4829,NA,NA,112050,9090,5205086,35920,322
2020-08-25,Costa Rica,35305,21856,NA,412,13073,376,136154,1342,842
2020-08-25,Italy,261174,19714,NA,1124,206015,35445,8125892,72341,876
2020-08-25,Lithuania,2694,824,NA,NA,1785,85,613324,4557,21
2020-08-25,New Zealand,1695,134,NA,10,1539,22,700945,8498,5
2020-08-25,Slovakia,3536,1311,NA,NA,2192,33,319944,4090,84
2020-08-26,Armenia,43270,5418,NA,5153,36988,864,200546,1938,203
2020-08-26,Bangladesh,302147,107882,NA,NA,190183,4082,1485271,15070,2519
2020-08-26,Canada,126417,4868,NA,NA,112455,9094,5245891,40805,448
2020-08-26,Costa Rica,36307,22604,NA,400,13317,386,138394,2240,1002
2020-08-26,Italy,262540,20753,NA,1124,206329,35458,8219421,93529,1366
2020-08-26,Lithuania,2726,847,NA,NA,1794,85,618405,5081,32
2020-08-26,New Zealand,1702,126,NA,10,1554,22,709731,8786,7
2020-08-26,Slovakia,3626,1387,NA,NA,2206,33,323580,3636,90
2020-08-27,Armenia,43451,5318,NA,5052,37264,869,202292,1746,181
2020-08-27,Bangladesh,304583,106998,NA,NA,193458,4127,1500395,15124,2436
2020-08-27,Canada,126818,4891,NA,NA,112825,9102,5294012,48121,401
2020-08-27,Costa Rica,37292,22424,NA,395,14471,397,140722,2328,985
2020-08-27,Italy,263949,21932,NA,1198,206554,35463,8313445,94024,1409
2020-08-27,Lithuania,2762,862,NA,NA,1802,85,623841,5436,36
2020-08-27,New Zealand,1714,131,NA,11,1561,22,720141,10410,12
2020-08-27,Slovakia,3728,1470,NA,NA,2225,33,327940,4360,102
2020-08-28,Armenia,43626,5191,NA,4925,37563,872,204018,1726,175
2020-08-28,Bangladesh,306794,105784,NA,NA,196836,4174,1514036,13641,2211
2020-08-28,Canada,127310,4963,NA,NA,113234,9113,5355340,61328,492
2020-08-28,Costa Rica,38485,23414,NA,411,14664,407,143049,2327,1193
2020-08-28,Italy,265409,23035,NA,1252,206902,35472,8410510,97065,1460
2020-08-28,Lithuania,2810,895,NA,NA,1816,86,629443,5602,48
2020-08-28,New Zealand,1727,137,NA,11,1568,22,730319,10178,13
2020-08-28,Slovakia,3842,1555,NA,NA,2254,33,332393,4453,114
2020-08-29,Armenia,43750,5223,NA,4956,37650,877,205489,1471,124
2020-08-29,Bangladesh,308925,105856,NA,NA,198863,4206,1525825,11789,2131
2020-08-29,Canada,127673,5059,NA,NA,113501,9113,5402249,46909,363
2020-08-29,Costa Rica,39699,23544,NA,413,15737,418,146047,2998,1214
2020-08-29,Italy,266853,24156,NA,1247,207224,35473,8509618,99108,1444
2020-08-29,Lithuania,2839,907,NA,NA,1833,86,634751,5308,29
2020-08-29,New Zealand,1729,137,NA,10,1570,22,740819,10500,2
2020-08-29,Slovakia,3876,1565,NA,NA,2278,33,334344,1951,34
2020-08-30,Armenia,43781,5180,NA,4912,37722,879,205979,490,31
2020-08-30,Bangladesh,310822,104667,NA,NA,201907,4248,1537759,11934,1897
2020-08-30,Canada,127940,5159,NA,NA,113664,9117,5440447,38198,267
2020-08-30,Costa Rica,40546,24147,NA,428,15970,429,148479,2432,847
2020-08-30,Greece,10134,3386,NA,NA,6486,262,940882,9880,157
2020-08-30,Italy,268218,25205,NA,1337,207536,35477,8586341,76723,1365
2020-08-30,New Zealand,1738,131,NA,11,1585,22,747385,6566,9
2020-08-30,Slovakia,3917,1507,NA,NA,2377,33,334932,588,41
2020-08-31,Armenia,43878,4641,NA,4373,38356,881,206968,989,97
2020-08-31,Bangladesh,312996,103828,NA,NA,204887,4281,1550213,12454,2174
2020-08-31,Canada,128948,5604,NA,NA,114218,9126,5504392,63945,1008
2020-08-31,Costa Rica,41287,24795,NA,450,16056,436,150106,1627,741
2020-08-31,Italy,269214,26078,NA,1382,207653,35483,8644859,58518,996
2020-08-31,New Zealand,1752,132,NA,10,1598,22,756324,8939,14
2020-08-31,Slovakia,3989,1478,NA,NA,2478,33,337695,2763,72
2020-09-01,Armenia,44075,4560,NA,4291,38631,884,209428,2460,197
2020-09-01,Bangladesh,314946,102513,NA,NA,208117,4316,1562422,12209,1950
2020-09-01,Canada,129425,5686,NA,NA,114607,9132,5545549,41157,477
2020-09-01,Costa Rica,42184,25471,NA,448,16270,443,151694,1588,897
2020-09-01,Italy,270189,26754,NA,1487,207944,35491,8725909,81050,975
2020-09-01,New Zealand,1757,129,NA,7,1606,22,767473,11149,5
2020-09-01,Slovakia,4042,1486,NA,NA,2523,33,340123,2428,53
2020-09-02,Armenia,44271,4529,NA,4258,38855,887,211320,1892,196
2020-09-02,Bangladesh,317528,102161,NA,NA,211016,4351,1577624,15202,2582
2020-09-02,Canada,129923,5738,NA,NA,115050,9135,5590068,44519,498
2020-09-02,Costa Rica,43305,26340,NA,456,16512,453,153884,2190,1121
2020-09-02,Italy,271515,27817,NA,1546,208201,35497,8828868,102959,1326
2020-09-02,New Zealand,1759,115,NA,7,1622,22,777996,10523,2
2020-09-02,Slovakia,4163,1509,NA,NA,2617,37,343642,3519,121
2020-09-03,Armenia,44461,4313,NA,4041,39257,891,213683,2363,190
2020-09-03,Bangladesh,319686,101323,NA,NA,213980,4383,1592046,14422,2158
2020-09-03,Canada,130493,5908,NA,NA,115444,9141,5638703,48635,570
2020-09-03,Costa Rica,44458,26143,NA,463,17855,460,156466,2582,1153
2020-09-03,Italy,272912,28915,NA,1625,208490,35507,8921658,92790,1397
2020-09-03,New Zealand,1764,112,NA,6,1630,22,787585,9589,5
2020-09-03,Slovakia,4300,1570,NA,NA,2693,37,348414,4772,137
2020-09-04,Armenia,44649,3931,NA,3656,39823,895,215849,2166,188
2020-09-04,Bangladesh,321615,101012,NA,NA,216191,4412,1605119,13073,1929
2020-09-04,Canada,131124,6057,NA,NA,115926,9141,5690609,51906,631
2020-09-04,Costa Rica,45680,27158,NA,469,18053,469,159455,2989,1222
2020-09-04,Italy,274644,30099,NA,1728,209027,35518,9034743,113085,1732
2020-09-04,New Zealand,1767,112,NA,2,1631,24,796445,8860,3
2020-09-04,Slovakia,4526,1692,NA,NA,2797,37,354361,5947,226
2020-09-05,Armenia,44783,3797,NA,3522,40089,897,218178,2329,134
2020-09-05,Bangladesh,323565,101266,NA,NA,217852,4447,1617966,12847,1950
2020-09-05,Canada,131495,6216,NA,NA,116136,9143,5735811,45202,371
2020-09-05,Costa Rica,46920,28231,NA,471,18211,478,162780,3325,1240
2020-09-05,Italy,276337,31194,NA,1741,209610,35533,9142401,107658,1693
2020-09-05,New Zealand,1772,116,NA,4,1632,24,804220,7775,5
2020-09-05,Slovakia,4614,1775,NA,NA,2802,37,356823,2462,88
2020-09-06,Armenia,44845,3824,NA,3549,40121,900,219216,1038,62
2020-09-06,Bangladesh,325157,99403,NA,NA,221275,4479,1629320,11354,1592
2020-09-06,Canada,131895,6393,NA,NA,116357,9145,5781027,45216,400
2020-09-06,Costa Rica,47947,29011,NA,480,18445,491,165144,2364,1027
